"_id";"timestamp";"eventName";"transactionId";"userId";"trackingIds";"server.ip";"server.port";"client.ip";"client.port";"request.protocol";"request.operation";"request.detail";"http.request.secure";"http.request.method";"http.request.path";"http.request.queryParameters";"http.request.headers";"http.request.cookies";"http.response.headers";"response.status";"response.statusCode";"response.detail";"response.elapsedTime";"response.elapsedTimeUnits";"component";"realm"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16064";"2023-06-11T22:04:57.673Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16059";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16060""]";"172.29.119.77";"7070";"172.29.112.1";"63593";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""419cc84b-8d71-4590-b5d1-948dca77c222""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"16";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16406";"2023-06-11T22:06:19.724Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16401";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16402""]";"172.29.119.77";"7070";"172.29.112.1";"50509";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""fec14355-ef8f-4871-9846-91b226381567""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"10";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16444";"2023-06-11T22:06:28.999Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16439";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-16440""]";"172.29.119.77";"7070";"172.29.112.1";"50509";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""00a96e7e-6dce-4359-ba47-32be06cbb1c3""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"11";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17564";"2023-06-11T22:11:07.456Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17559";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17560""]";"172.29.119.77";"7070";"172.29.112.1";"49648";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""0433f66c-8ea1-41bf-9ecc-bf84eb1b5d8f""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"12";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17644";"2023-06-11T22:11:23.058Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17639";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17640""]";"172.29.119.77";"7070";"172.29.112.1";"49648";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""c5f876f4-47df-4611-9afb-16c9a9e8cdb1""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"11";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17692";"2023-06-11T22:11:36.024Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17687";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17688""]";"172.29.119.77";"7070";"172.29.112.1";"49648";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""86d69b4b-d535-41f0-abd8-5ffa45539b94""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"11";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17776";"2023-06-11T22:11:52.978Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17771";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17772""]";"172.29.119.77";"7070";"172.29.112.1";"49648";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""fb763491-2da3-4046-a5bd-02dcb375ccd8""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"14";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17982";"2023-06-11T22:12:44.723Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17977";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-17978""]";"172.29.119.77";"7070";"172.29.112.1";"52484";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""196bb2ed-4cec-47f3-aa1d-7def63c39e2d""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"10";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18105";"2023-06-11T22:13:14.632Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18103";;;"172.29.119.77";"7070";"172.29.112.1";"55598";;;;"false";"GET";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdasd""]}";"{""accept"":[""*/*""],""host"":[""openam.example.com:7070""],""postman-token"":[""7d7f1e9a-421d-4d71-b398-a6364ab5f650""],""user-agent"":[""PostmanRuntime/7.32.2""]}";"{}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18115";"2023-06-11T22:13:17.647Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18110";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18111""]";"172.29.119.77";"7070";"172.29.112.1";"55598";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""46e8f10c-d6e3-4255-82a0-1a11af13f313""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"8";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18185";"2023-06-11T22:13:20.935Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18150";"jacobo";"[""a8a6d0e206743a8401"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18111"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18173"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18176"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-18183""]";"172.29.119.77";"7070";"172.29.112.1";"55598";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/access_token";"{""code"":[""3b523332-2e5e-4fbd-a307-ac374a9b3877""]}";"{""accept"":[""*/*""],""host"":[""openam.example.com:7070""],""postman-token"":[""764a8561-bdc4-4059-b128-e9836058b534""],""user-agent"":[""PostmanRuntime/7.32.2""]}";"{}";;"SUCCESSFUL";;"{""scope"":""openid profile email"",""token_type"":""Bearer""}";"77";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23103";"2023-06-11T22:33:43.867Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23098";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23099""]";"172.29.119.77";"7070";"172.29.112.1";"55453";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""cd00a8c9-6874-4cf3-a09e-a87e257dd2ab""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"10";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23153";"2023-06-11T22:33:48.808Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23118";"jacobo";"[""ef1123c49b9423ce01"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23099"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23141"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23144"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23151""]";"172.29.119.77";"7070";"172.29.112.1";"55453";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/access_token";"{""code"":[""b7ae7679-2b03-4740-8d5b-d1b9de876422""]}";"{""accept"":[""*/*""],""host"":[""openam.example.com:7070""],""postman-token"":[""457ce155-0635-4143-858e-335f70d46e0f""],""user-agent"":[""PostmanRuntime/7.32.2""]}";"{}";;"SUCCESSFUL";;"{""scope"":""openid profile email"",""token_type"":""Bearer""}";"28";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23533";"2023-06-11T22:35:23.624Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23528";"id=jacobo,ou=user,o=users,ou=services,dc=openam,dc=openidentityplatform,dc=org";"[""8f2dc1d781e572c701"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23529""]";"172.29.119.77";"7070";"172.29.112.1";"59409";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize";"{""client_id"":[""plain-client""],""response_type"":[""code""],""scope"":[""profile%20openid%20email""],""decision"":[""allow""],""save_consent"":[""on""],""nonce"":[""asdas""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""postman-token"":[""ab55d82f-6e04-4b5b-af38-42432d1b527a""],""referer"":[""http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/authorize?client_id=plain-client&response_type=code&scope=profile%20openid%20email&redirect_uri=http%3A%2F%2Fdomain1.example.com%2Fcallback&decision=allow&save_consent=on&nonce=asdas""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""i18next"":""es-ES"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"7";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23571";"2023-06-11T22:35:25.864Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23536";"jacobo";"[""66f56dc1f460e81801"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23529"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23559"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23562"",""6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23569""]";"172.29.119.77";"7070";"172.29.112.1";"59409";;;;"false";"POST";"http://openam.example.com:7070/openam/oauth2/realms/root/realms/users/access_token";"{""code"":[""31c2b9e3-d08f-4ed9-9439-72b1412a31ca""]}";"{""accept"":[""*/*""],""host"":[""openam.example.com:7070""],""postman-token"":[""64c40e0f-6017-4790-80f4-50360a6f4760""],""user-agent"":[""PostmanRuntime/7.32.2""]}";"{}";;"SUCCESSFUL";;"{""scope"":""openid profile email"",""token_type"":""Bearer""}";"33";"MILLISECONDS";"OAuth";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23628";"2023-06-11T22:35:40.023Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-23620";;;"172.29.119.77";"7070";"172.29.112.1";"59428";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/*";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.1""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"39";"MILLISECONDS";"Server Info";"/"
